# Rime user dictionary
#@/db_name	wanxiang
#@/db_type	userdb
#@/rime_version	1.10.0
#@/tick	31620
#@/user_id	b05c24aa-c4d6-4bd9-842a-ee5398eb78ba
a 	啊	c=5 d=2.74676 t=31620
yì fēn zhōng 	一分钟	c=1 d=0.600496 t=31620
yì gōng qǐng 	一公顷	c=1 d=0.904837 t=31620
yì gǔ zi 	一股子	c=1 d=0.97531 t=31620
yì háng 	一行	c=1 d=0.951229 t=31620
yì jià 	溢价	c=1 d=0.980199 t=31620
yì jià lǜ 	溢价率	c=1 d=0.694196 t=31620
yì jiàn 	意见	c=2 d=1.22263 t=31620
yì jiā 	一家	c=2 d=1.4235 t=31620
yì jiǎn méi 	一剪梅	c=2 d=1.26084 t=31620
yì jiǎo 	一角	c=1 d=0.822834 t=31620
yì kāi shǐ 	一开始	c=1 d=0.597501 t=31620
yì kāi shǐ jiù 	一开始就	c=1 d=0.718924 t=31620
yì liào zhī zhōng 	意料之中	c=1 d=0.951229 t=31620
yì liǎng gè 	一两个	c=1 d=0.980199 t=31620
yì máo 	一毛	c=0 d=0.0878095 t=31620
yì máo yí yàng 	一毛一样	c=1 d=0.882497 t=31620
yì nián 	一年	c=1 d=0.937067 t=31620
yì nián yī huàn dài 	一年一换代	c=1 d=0.88692 t=31620
yì qǐ 	一起	c=10 d=4.77015 t=31620
yì qǐ wán 	一起玩	c=1 d=0.88692 t=31620
yì rén 	一人	c=6 d=4.88188 t=31620
yì rén 	艺人	c=2 d=1.57825 t=31620
yì shí jiān 	一时间	c=1 d=0.640825 t=31620
yì shù 	艺术	c=2 d=1.5851 t=31620
yì shù jiā 	艺术家	c=1 d=0.865022 t=31620
yì shēng 	一声	c=1 d=0.909373 t=31620
yì shǒu 	一首	c=1 d=0.644036 t=31620
yì si 	意思	c=21 d=8.83972 t=31620
yì sī shì 	意思是	c=1 d=0.895834 t=31620
yì sī sī 	一丝丝	c=1 d=0.927743 t=31620
yì tiáo 	一条	c=2 d=1.34734 t=31620
yì tuó 	一坨	c=0 d=0.0965606 t=31620
yì tái 	一台	c=8 d=5.21842 t=31620
yì tǐ jī 	一体机	c=1 d=0.97531 t=31620
yì wài 	意外	c=2 d=1.10037 t=31620
yì wèi 	意味	c=1 d=0.923117 t=31620
yì wèi zhe 	意味着	c=2 d=1.61594 t=31620
yì xiē 	一些	c=23 d=5.32563 t=31620
yì yán nán jìn 	一言难尽	c=2 d=1.10839 t=31620
yì yì 	意义	c=4 d=1.80102 t=31620
yì zhí 	一直	c=32 d=7.48469 t=31620
yì zhí néng 	一直能	c=1 d=0.941764 t=31620
yì zhāng 	一张	c=4 d=2.42693 t=31620
yì zhēn 	一帧	c=2 d=1.54454 t=31620
yì zhēng yǎn 	一睁眼	c=1 d=0.767205 t=31620
yì zhěng gè 	一整个	c=1 d=0.548811 t=31620
yì zhěng tào 	一整套	c=1 d=0.511708 t=31620
yì zhī 	一只	c=1 d=0.882497 t=31620
yì zhǒng 	一种	c=6 d=3.05312 t=31620
yì zǔ 	一组	c=0 d=0.0744531 t=31620
yì zǔ wǎng yè 	一组网页	c=1 d=0.748264 t=31620
yìng 	应	c=1 d=0.900325 t=31620
yìng 	硬	c=1 d=0.900325 t=31620
yìng duì 	应对	c=2 d=1.53295 t=31620
yìng fù 	应付	c=2 d=1.17002 t=31620
yìng jiàn 	硬件	c=1 d=0.640825 t=31620
yìng pán 	硬盘	c=4 d=2.16611 t=31620
yìng shuō 	硬说	c=1 d=0.96079 t=31620
yìng shì 	硬是	c=0 d=0.0927743 t=31620
yìng shì bī zhe 	硬是逼着	c=1 d=0.932394 t=31620
yìng yòng 	应用	c=14 d=7.14943 t=31620
yí biàn 	一变	c=1 d=0.767205 t=31620
yí biàn 	一遍	c=3 d=2.1904 t=31620
yí bàn 	一半	c=0 d=0.0755783 t=31620
yí bàn yǐ shàng 	一半以上	c=1 d=0.759572 t=31620
yí bèi zi 	一辈子	c=1 d=0.802519 t=31620
yí bù 	一部	c=1 d=0.379083 t=31620
yí chú 	移除	c=12 d=5.26247 t=31620
yí cè 	一侧	c=2 d=0.931163 t=31620
yí cì 	一次	c=11 d=2.83091 t=31620
yí cì xìng 	一次性	c=1 d=0.752014 t=31620
yí duàn 	一段	c=2 d=1.17149 t=31620
yí duì nán nǚ 	一对男女	c=1 d=0.847894 t=31620
yí dài 	一代	c=1 d=0.878095 t=31620
yí dàng 	一档	c=1 d=0.683861 t=31620
yí dìng 	一定	c=6 d=2.37328 t=31620
yí dòng 	移动	c=24 d=7.5347 t=31620
yí fèn 	一份	c=13 d=4.74596 t=31620
yí gè 	一个	c=127 d=10.826 t=31620
yí gè diàn huà 	一个电话	c=1 d=0.70822 t=31620
yí gè rén 	一个人	c=3 d=2.5461 t=31620
yí gè wèn tí 	一个问题	c=1 d=0.955997 t=31620
yí gè yuè 	一个月	c=2 d=1.62321 t=31620
yí gòng shì 	一共是	c=1 d=0.946485 t=31620
yí huì 	一会	c=6 d=3.14423 t=31620
yí huì er 	一会儿	c=8 d=4.19028 t=31620
yí jiàn 	一键	c=1 d=0.246597 t=31620
yí jiàn shì qíng 	一件事情	c=1 d=0.927743 t=31620
yí jù 	一句	c=3 d=1.54207 t=31620
yí jù huà 	一句话	c=2 d=1.41307 t=31620
yí kuài 	一块	c=1 d=0.609571 t=31620
yí kuài zhuān 	一块砖	c=1 d=0.786628 t=31620
yí kàn 	一看	c=1 d=0.726149 t=31620
yí liàng 	一亮	c=2 d=1.37991 t=31620
yí liàng 	一辆	c=1 d=0.802519 t=31620
yí liàng chē 	一辆车	c=1 d=0.891367 t=31620
yí piào 	一票	c=1 d=0.980199 t=31620
yí qiè 	一切	c=2 d=1.36261 t=31620
yí sì 	疑似	c=1 d=0.737124 t=31620
yí tiào 	一跳	c=1 d=0.970446 t=31620
yí tàng 	一趟	c=1 d=0.913931 t=31620
yí tào 	一套	c=5 d=1.82566 t=31620
yí wèn 	疑问	c=1 d=0.923117 t=31620
yí xià 	一下	c=111 d=14.1529 t=31620
yí xià wǔ 	一下午	c=1 d=0.826959 t=31620
yí xiào 	一笑	c=1 d=0.729789 t=31620
yí yàng 	一样	c=21 d=5.51634 t=31620
yí zhì 	一致	c=8 d=2.95007 t=31620
yín háng 	银行	c=2 d=1.56174 t=31620
yín hé 	银河	c=3 d=2.90171 t=31620
yín zi 	银子	c=2 d=1.9361 t=31620
yíng 	赢	c=7 d=3.85615 t=31620
yíng xiāo 	营销	c=2 d=1.31943 t=31620
yíng yǎng shī 	营养师	c=2 d=1.55371 t=31620
yòng 	用	c=32 d=8.6906 t=31620
yòng bú dào 	用不到	c=3 d=2.47029 t=31620
yòng chù 	用处	c=1 d=0.96079 t=31620
yòng de 	用的	c=2 d=0.640825 t=31620
yòng dào 	用到	c=1 d=0.951229 t=31620
yòng fǎ 	用法	c=1 d=0.99005 t=31620
yòng guò 	用过	c=1 d=0.913931 t=31620
yòng guò ma 	用过吗	c=1 d=0.878095 t=31620
yòng gè 	用个	c=1 d=0.60653 t=31620
yòng hù 	用户	c=17 d=6.55965 t=31620
yòng le 	用了	c=4 d=2.18803 t=31620
yòng liàng 	用量	c=1 d=0.865022 t=31620
yòng liào 	用料	c=1 d=0.557106 t=31620
yòng lái 	用来	c=10 d=3.25436 t=31620
yòng lì 	用例	c=1 d=0.932394 t=31620
yòng qǐ lái 	用起来	c=1 d=0.951229 t=31620
yòng shàng 	用上	c=1 d=0.644036 t=31620
yòng shí 	用时	c=1 d=0.909373 t=31620
yòng yú 	用于	c=4 d=2.70927 t=31620
yòng zhe 	用着	c=1 d=0.839457 t=31620
yòng zài 	用在	c=1 d=0.150318 t=31620
yòu 	又	c=22 d=7.25324 t=31620
yòu 	右	c=8 d=3.8171 t=31620
yòu bú shì 	又不是	c=1 d=0.985111 t=31620
yòu cè 	右侧	c=3 d=1.51232 t=31620
yòu jiàn 	右键	c=1 d=0.97531 t=31620
yòu néng 	又能	c=1 d=0.96079 t=31620
yòu piàn 	诱骗	c=1 d=0.895834 t=31620
yòu shì 	又是	c=3 d=2.02473 t=31620
yòu yǒu 	又有	c=2 d=1.64294 t=31620
yòu zhì 	幼稚	c=1 d=0.970446 t=31620
yòu zài 	又在	c=1 d=0.802519 t=31620
yòu ér yuán 	幼儿园	c=1 d=0.637628 t=31620
yóu 	油	c=4 d=1.7101 t=31620
yóu 	由	c=5 d=1.96527 t=31620
yóu biān 	邮编	c=2 d=1.63474 t=31620
yóu jiàn 	邮件	c=2 d=1.53177 t=31620
yóu lè chǎng 	游乐场	c=1 d=0.865022 t=31620
yóu mén 	油门	c=12 d=6.52358 t=31620
yóu qí 	尤其	c=1 d=0.927743 t=31620
yóu qí shì 	尤其是	c=2 d=1.33209 t=31620
yóu xiāng 	邮箱	c=2 d=1.55235 t=31620
yóu xì 	游戏	c=5 d=3.31178 t=31620
yóu yú 	由于	c=3 d=1.1228 t=31620
yù 	御	c=0 d=0.0985111 t=31620
yù 	钰	c=1 d=0.794534 t=31620
yù dào 	遇到	c=2 d=1.06237 t=31620
yù gū 	预估	c=1 d=0.759572 t=31620
yù huá 	玉华	c=0 d=0.0442639 t=31620
yù hǎo 	愈好	c=1 d=0.99005 t=31620
yù jiàn 	遇见	c=2 d=1.90722 t=31620
yù kòng zhì qì 	域控制器	c=1 d=0.937067 t=31620
yù lǎn 	预览	c=1 d=0.937067 t=31620
yù míng 	域名	c=10 d=4.44741 t=31620
yù qī 	预期	c=3 d=1.34727 t=31620
yù shè 	预设	c=1 d=0.856415 t=31620
yù shòu líng zōng shèng nǚ 	御兽灵宗圣女	c=1 d=0.99005 t=31620
yù suàn 	预算	c=4 d=2.23005 t=31620
yù wàng le 	欲望了	c=1 d=0.83527 t=31620
yù zhì cài 	预制菜	c=3 d=2.92615 t=31620
yù zhí 	阈值	c=5 d=3.79447 t=31620
yùn de 	运的	c=1 d=0.637628 t=31620
yùn dòng 	运动	c=7 d=2.73269 t=31620
yùn dòng xué 	运动学	c=1 d=0.722527 t=31620
yùn huí lái 	运回来	c=1 d=0.826959 t=31620
yùn qì hǎo 	运气好	c=1 d=0.88692 t=31620
yùn shū chē 	运输车	c=1 d=0.918512 t=31620
yùn xíng 	运行	c=13 d=4.95263 t=31620
yùn yíng 	运营	c=4 d=2.19506 t=31620
yùn yíng shāng 	运营商	c=2 d=1.56911 t=31620
yú 	于	c=3 d=1.8776 t=31620
yú chéng dōng 	余承东	c=1 d=0.882497 t=31620
yú lè 	娱乐	c=1 d=0.826959 t=31620
yú wěi 	鱼尾	c=4 d=3.01517 t=31620
yú xiān shēng 	余先生	c=2 d=1.43069 t=31620
yú xìng 	余兴	c=0 d=0.0965606 t=31620
yú xìng dōu 	余兴都	c=1 d=0.970446 t=31620
yún 	云	c=5 d=2.25118 t=31620
yā 	呀	c=51 d=12.3391 t=31620
yā jīn 	押金	c=3 d=2.30547 t=31620
yā kuài 	压块	c=1 d=0.843665 t=31620
yā lì 	压力	c=4 d=2.89251 t=31620
yā suō 	压缩	c=3 d=1.94162 t=31620
yāng shì 	央视	c=1 d=0.818731 t=31620
yāo qiú 	要求	c=26 d=7.55411 t=31620
yāo yāo 	幺幺	c=1 d=0.97531 t=31620
yāo zhǎn 	腰斩	c=1 d=0.913931 t=31620
yě 	也	c=41 d=5.40027 t=31620
yě biǎo míng 	也表明	c=1 d=0.465334 t=31620
yě bèi 	也被	c=1 d=0.900325 t=31620
yě bèi rén 	也被人	c=1 d=0.932394 t=31620
yě bù yǐng xiǎng 	也不影响	c=1 d=0.767205 t=31620
yě bú huì 	也不会	c=2 d=1.65027 t=31620
yě bú shì 	也不是	c=1 d=0.65377 t=31620
yě děi 	也得	c=3 d=2.6401 t=31620
yě děi shì 	也得是	c=1 d=0.621885 t=31620
yě huì 	也会	c=3 d=1.646 t=31620
yě huì yǒu 	也会有	c=1 d=0.97531 t=31620
yě hé wǒ 	也和我	c=1 d=0.494108 t=31620
yě hǎo 	也好	c=2 d=1.45319 t=31620
yě jiù 	也就	c=1 d=0.909373 t=31620
yě jiù shì 	也就是	c=3 d=1.45956 t=31620
yě kě yǐ 	也可以	c=6 d=1.99704 t=31620
yě láng 	野狼	c=1 d=0.826959 t=31620
yě méi 	也没	c=3 d=1.68252 t=31620
yě méi fǎ 	也没法	c=1 d=0.744531 t=31620
yě méi kàn jiàn 	也没看见	c=1 d=0.97531 t=31620
yě méi shá 	也没啥	c=1 d=0.946485 t=31620
yě méi yì yì 	也没意义	c=1 d=0.970446 t=31620
yě méi yǒu 	也没有	c=5 d=3.1193 t=31620
yě néng 	也能	c=2 d=1.12001 t=31620
yě shì 	也是	c=10 d=2.75765 t=31620
yě wú fǎ 	也无法	c=2 d=1.76391 t=31620
yě xíng 	也行	c=2 d=1.57422 t=31620
yě xīn jiā 	野心家	c=2 d=1.96531 t=31620
yě xū yào 	也需要	c=5 d=1.74914 t=31620
yě yào 	也要	c=4 d=2.48775 t=31620
yě yǒu 	也有	c=4 d=2.3021 t=31620
yě zài 	也在	c=1 d=0.755783 t=31620
yī 	一	c=6 d=3.09895 t=31620
yī fu 	衣服	c=1 d=0.985111 t=31620
yī jù 	依据	c=2 d=1.35082 t=31620
yī kào 	依靠	c=1 d=0.729789 t=31620
yī liú 	一流	c=3 d=1.39608 t=31620
yī lài 	依赖	c=7 d=3.33578 t=31620
yī lán ài qíng 	依兰爱情	c=1 d=0.975613 t=31620
yī lán ài qíng gù shi 	依兰爱情故事	c=1 d=0.891367 t=31620
yī lǎng 	伊朗	c=3 d=2.58124 t=31620
yī qū 	一区	c=3 d=2.56743 t=31620
yī rán 	依然	c=3 d=1.96972 t=31620
yī shì 	一是	c=2 d=0.929946 t=31620
yī shì yīn wèi 	一是因为	c=1 d=0.66034 t=31620
yī shēng 	医生	c=1 d=0.965606 t=31620
yī shǎng dì 	一垧地	c=1 d=0.909373 t=31620
yī yuàn 	医院	c=3 d=2.7096 t=31620
yī ěr duo 	一耳朵	c=1 d=0.562705 t=31620
yīn 	因	c=10 d=3.65418 t=31620
yīn 	阴	c=1 d=1 t=1
yīn cǐ 	因此	c=2 d=1.57963 t=31620
yīn guǒ 	因果	c=1 d=0.918512 t=31620
yīn jiān 	阴间	c=1 d=1.04114 t=31620
yīn liàng 	音量	c=1 d=0.985111 t=31620
yīn pín 	音频	c=10 d=4.25913 t=31620
yīn sù 	因素	c=2 d=0.83002 t=31620
yīn wèi 	因为	c=36 d=6.72693 t=31620
yīn wèi shì 	因为是	c=1 d=0.900325 t=31620
yīn xiǎng 	音响	c=2 d=1.61176 t=31620
yīn yuè 	音乐	c=18 d=6.52011 t=31620
yīn yáng 	阴阳	c=1 d=0.794534 t=31620
yīn zhì 	音质	c=17 d=6.06031 t=31620
yīn zǐ 	因子	c=0 d=0.0980199 t=31620
yīng guó 	英国	c=1 d=0.603506 t=31620
yīng gāi 	应该	c=33 d=6.04339 t=31620
yīng gāi shì 	应该是	c=1 d=0.737124 t=31620
yīng huā 	樱花	c=6 d=2.68806 t=31620
yīng shuì 	应税	c=3 d=1.86222 t=31620
yīng wén 	英文	c=12 d=5.97089 t=31620
yīng xióng 	英雄	c=3 d=2.36649 t=31620
yīng yǒu 	应有	c=1 d=0.718924 t=31620
yōng yǒu 	拥有	c=2 d=0.954917 t=31620
yōu 	呦	c=1 d=0.951229 t=31620
yōu diǎn 	优点	c=4 d=2.00289 t=31620
yōu huà 	优化	c=21 d=6.10137 t=31620
yōu huì 	优惠	c=1 d=0.895834 t=31620
yōu huì quàn 	优惠券	c=1 d=0.951229 t=31620
yōu liè 	优劣	c=1 d=0.927743 t=31620
yōu liè shì 	优劣势	c=2 d=1.3703 t=31620
yōu měi 	优美	c=1 d=0.970446 t=31620
yōu quē diǎn 	优缺点	c=1 d=0.909373 t=31620
yōu shì 	优势	c=3 d=2.30102 t=31620
yōu xiù 	优秀	c=4 d=2.72761 t=31620
yōu xiān 	优先	c=4 d=1.67978 t=31620
yōu xiān jí 	优先级	c=1 d=0.860708 t=31620
yōu yǎ 	优雅	c=1 d=0.951229 t=31620
yǎn 	眼	c=1 d=0.99005 t=31620
yǎn chàng huì 	演唱会	c=1 d=0.99005 t=31620
yǎn guāng 	眼光	c=1 d=0.985111 t=31620
yǎn huà 	演化	c=1 d=0.970446 t=31620
yǎn jing 	眼睛	c=2 d=1.94575 t=31620
yǎn qián 	眼前	c=2 d=1.37303 t=31620
yǎn shì 	演示	c=11 d=4.48979 t=31620
yǎn shì shí 	演示时	c=3 d=1.92951 t=31620
yǎn sè 	眼色	c=1 d=0.767205 t=31620
yǎn yuán 	演员	c=2 d=1.77563 t=31620
yǎng lǎo 	养老	c=1 d=0.909373 t=31620
yǎng zhí 	养殖	c=1 d=0.97531 t=31620
yǐ 	以	c=10 d=5.07174 t=31620
yǐ bèi fèn 	已备份	c=1 d=0.932394 t=31620
yǐ cǐ 	以此	c=1 d=0.891367 t=31620
yǐ cǐ wéi jù 	以此为据	c=1 d=0.895834 t=31620
yǐ fāng biàn 	以方便	c=1 d=0.810584 t=31620
yǐ hòu 	以后	c=5 d=2.08061 t=31620
yǐ jiù huàn xīn 	以旧换新	c=1 d=0.852144 t=31620
yǐ jí 	以及	c=46 d=6.33123 t=31620
yǐ jīng 	已经	c=43 d=7.78971 t=31620
yǐ jīng shì 	已经是	c=1 d=0.918512 t=31620
yǐ lián jiē 	已连接	c=1 d=0.980199 t=31620
yǐ qián 	以前	c=6 d=2.71637 t=31620
yǐ qián zuò de 	以前做的	c=1 d=0.895834 t=31620
yǐ què rèn 	已确认	c=2 d=0.92964 t=31620
yǐ shàng 	以上	c=11 d=3.09903 t=31620
yǐ shòu 	已售	c=1 d=0.852144 t=31620
yǐ tài 	以太	c=0 d=0.0980199 t=31620
yǐ wéi 	以为	c=1 d=0.965606 t=31620
yǐ xià 	以下	c=5 d=1.58181 t=31620
yǐ xiàn chǎng 	以现场	c=1 d=0.657047 t=31620
yǐ xiū gǎi 	已修改	c=2 d=0.657047 t=31620
yǐ yá huán yá 	以牙还牙	c=1 d=0.932394 t=31620
yǐ yí dìng 	以一定	c=1 d=0.373439 t=31620
yǐ yǒu 	已有	c=2 d=1.22333 t=31620
yǐ zhī 	已知	c=2 d=0.733447 t=31620
yǐ zi 	椅子	c=1 d=0.683861 t=31620
yǐn huàn 	隐患	c=1 d=0.839457 t=31620
yǐn jiǎo 	引脚	c=1 d=0.955997 t=31620
yǐn jìn 	引进	c=2 d=1.68957 t=31620
yǐn sī 	隐私	c=2 d=1.87954 t=31620
yǐn xìng 	隐性	c=0 d=0.0860708 t=31620
yǐn xìng yāo qiú 	隐性要求	c=1 d=0.865022 t=31620
yǐn zhàn 	引战	c=3 d=1.61464 t=31620
yǐng shì jù fēng 	影视飓风	c=1 d=0.718924 t=31620
yǐng xiàng 	影像	c=9 d=3.03421 t=31620
yǐng xiǎng 	影响	c=25 d=6.55345 t=31620
yǐng xiǎng lì 	影响力	c=1 d=0.951229 t=31620
yǐng xiǎng méi 	影响没	c=1 d=0.985111 t=31620
yǒng dìng 	永定	c=1 d=0.946485 t=31620
yǒng héng 	永恒	c=1 d=0.985111 t=31620
yǒng yuǎn 	永远	c=3 d=2.45897 t=31620
yǒng yíng 	永盈	c=1 d=0.909373 t=31620
yǒu 	有	c=123 d=12.0102 t=31620
yǒu bàn fǎ 	有办法	c=1 d=0.895834 t=31620
yǒu bì yào 	有必要	c=1 d=0.946485 t=31620
yǒu de 	有的	c=2 d=1.65592 t=31620
yǒu diǎn 	有点	c=2 d=1.24289 t=31620
yǒu diǎn ér 	有点儿	c=2 d=1.85829 t=31620
yǒu duō shǎo 	有多少	c=2 d=1.83372 t=31620
yǒu dào lǐ 	有道理	c=1 d=0.806541 t=31620
yǒu fú 	有福	c=1 d=0.873716 t=31620
yǒu guān 	有关	c=2 d=1.55439 t=31620
yǒu guān xì 	有关系	c=1 d=0.937067 t=31620
yǒu gài lǜ 	有概率	c=1 d=0.843665 t=31620
yǒu gè 	有个	c=14 d=3.82941 t=31620
yǒu jù huà 	有句话	c=1 d=0.951229 t=31620
yǒu kòng 	有空	c=2 d=1.74134 t=31620
yǒu kě néng 	有可能	c=12 d=3.68457 t=31620
yǒu le 	有了	c=1 d=0.308819 t=31620
yǒu méi yǒu 	有没有	c=8 d=3.45906 t=31620
yǒu nà xiē xiǎn zhù de bù tóng 	有那些显著的不同	c=1 d=0.941764 t=31620
yǒu nǎ xiē 	有哪些	c=5 d=3.30069 t=31620
yǒu qián 	有钱	c=2 d=0.97531 t=31620
yǒu qián le 	有钱了	c=1 d=0.245367 t=31620
yǒu qū bié 	有区别	c=1 d=0.68045 t=31620
yǒu qǐng shuāng fāng 	有请双方	c=1 d=0.891367 t=31620
yǒu rén 	有人	c=6 d=2.7175 t=31620
yǒu rén fā 	有人发	c=1 d=0.941764 t=31620
yǒu shá 	有啥	c=19 d=7.52695 t=31620
yǒu shá guān xì 	有啥关系	c=1 d=0.96079 t=31620
yǒu shá hǎo zàn 	有啥好赞	c=1 d=0.909373 t=31620
yǒu shá yòng 	有啥用	c=1 d=0.99005 t=31620
yǒu shén me 	有什么	c=10 d=3.40352 t=31620
yǒu shì ér 	有事儿	c=1 d=0.873716 t=31620
yǒu shí 	有时	c=4 d=2.70591 t=31620
yǒu shí huì 	有时会	c=4 d=2.51333 t=31620
yǒu shí hòu 	有时候	c=2 d=1.57428 t=31620
yǒu wàng 	有望	c=1 d=0.882497 t=31620
yǒu wèn tí 	有问题	c=6 d=2.79608 t=31620
yǒu xiàn 	有线	c=2 d=0.980199 t=31620
yǒu xiàn 	有限	c=1 d=0.611582 t=31620
yǒu xiàn gōng sī 	有限公司	c=1 d=0.60653 t=31620
yǒu xiá cī 	有瑕疵	c=1 d=0.802519 t=31620
yǒu xiē 	有些	c=8 d=2.47494 t=31620
yǒu xiē rén 	有些人	c=2 d=1.28282 t=31620
yǒu xū qiú 	有需求	c=1 d=0.666977 t=31620
yǒu xū yào 	有需要	c=2 d=1.28205 t=31620
yǒu xǔ duō 	有许多	c=1 d=0.798516 t=31620
yǒu yì jiàn 	有意见	c=1 d=0.491644 t=31620
yǒu yì sī 	有意思	c=1 d=0.88692 t=31620
yǒu yì tiān 	有一天	c=1 d=0.767205 t=31620
yǒu yì tái 	有一台	c=1 d=0.965606 t=31620
yǒu yí gè 	有一个	c=3 d=1.15757 t=31620
yǒu yí tào 	有一套	c=1 d=0.843665 t=31620
yǒu yòng 	有用	c=3 d=1.52545 t=31620
yǒu yú 	有余	c=1 d=0.970446 t=31620
yǒu zhǒng 	有种	c=1 d=0.755783 t=31620
yǔ 	与	c=29 d=5.75342 t=31620
yǔ 	雨	c=2 d=1.37806 t=31620
yǔ chē 	与车	c=1 d=0.418951 t=31620
yǔ gē 	宇哥	c=1 d=0.904837 t=31620
yǔ huà 	羽化	c=1 d=0.913931 t=31620
yǔ què 	语雀	c=1 d=0.869358 t=31620
yǔ qí 	与其	c=2 d=1.53837 t=31620
yǔ yán 	语言	c=1 d=0.878095 t=31620
yǔn xǔ 	允许	c=6 d=2.12681 t=31620
zhe 	着	c=6 d=3.34472 t=31620
zhuàn dào le 	赚到了	c=1 d=0.814648 t=31620
zhuàn quān 	转圈	c=2 d=1.66678 t=31620
zhuàn sù 	转速	c=7 d=3.90209 t=31620
zhuàn xiě 	撰写	c=1 d=0.965606 t=31620
zhuàng le 	撞了	c=1 d=0.882497 t=31620
zhuàng shàng qù 	撞上去	c=1 d=0.970446 t=31620
zhuàng sǐ 	撞死	c=3 d=2.57583 t=31620
zhuàng tài 	状态	c=31 d=8.9416 t=31620
zhuàng tài xià 	状态下	c=1 d=0.856415 t=31620
zhuàng zhuàng 	壮壮	c=1 d=0.740819 t=31620
zhuó shí 	着实	c=1 d=0.869358 t=31620
zhuó yī tíng 	卓依婷	c=3 d=1.50383 t=31620
zhuó zhòng 	着重	c=2 d=1.59938 t=31620
zhuā bāo 	抓包	c=1 d=0.932394 t=31620
zhuān 	专	c=1 d=0.615697 t=31620
zhuān jiā 	专家	c=6 d=2.30229 t=31620
zhuān jí 	专辑	c=1 d=0.869358 t=31620
zhuān rén 	专人	c=1 d=0.97531 t=31620
zhuān xiàn 	专线	c=2 d=1.28486 t=31620
zhuān xiàng 	专项	c=1 d=0.446498 t=31620
zhuān xiàng jiào zhǔn 	专项校准	c=1 d=0.970446 t=31620
zhuān yè 	专业	c=3 d=2.16771 t=31620
zhuān yè xìng 	专业性	c=1 d=0.970446 t=31620
zhuān zhù yú 	专注于	c=1 d=0.88692 t=31620
zhuāng 	装	c=12 d=6.66606 t=31620
zhuāng bèi 	装备	c=1 d=0.818731 t=31620
zhuāng chéng 	装成	c=2 d=1.73221 t=31620
zhuāng shàng 	装上	c=1 d=0.722527 t=31620
zhuāng shì 	装饰	c=1 d=0.612626 t=31620
zhuāng sǐ 	装死	c=1 d=0.904837 t=31620
zhuāng xià 	装下	c=1 d=0.951229 t=31620
zhuāng zài 	装载	c=1 d=0.822834 t=31620
zhuī mì 	追觅	c=1 d=0.99005 t=31620
zhuī xīng 	追星	c=3 d=2.42399 t=31620
zhuō 	桌	c=2 d=1.55057 t=31620
zhuō miàn 	桌面	c=2 d=1.82335 t=31620
zhuō shàng 	桌上	c=2 d=1.3681 t=31620
zhuǎn 	转	c=4 d=2.29242 t=31620
zhuǎn chéng 	转成	c=1 d=0.802519 t=31620
zhuǎn chǎng 	转场	c=1 d=0.970446 t=31620
zhuǎn dào 	转到	c=1 d=0.767205 t=31620
zhuǎn fā 	转发	c=1 d=0.965606 t=31620
zhuǎn huà 	转化	c=2 d=1.82932 t=31620
zhuǎn huàn 	转换	c=1 d=0.955997 t=31620
zhuǎn jiē xiàn 	转接线	c=1 d=0.535262 t=31620
zhuǎn jiǎo 	转角	c=17 d=5.17345 t=31620
zhuǎn le 	转了	c=1 d=0.822834 t=31620
zhuǎn mǎ 	转码	c=1 d=0.900325 t=31620
zhuǎn shēn 	转身	c=2 d=1.95551 t=31620
zhuǎn wéi 	转为	c=1 d=0.514273 t=31620
zhuǎn wān 	转弯	c=9 d=3.45161 t=31620
zhuǎn wān shí 	转弯时	c=1 d=0.634448 t=31620
zhuǎn xiàng 	转向	c=40 d=8.89801 t=31620
zhuǎn xiàng líng mǐn 	转向灵敏	c=1 d=0.913931 t=31620
zhuǎn xiàng lún 	转向轮	c=3 d=1.48088 t=31620
zhuǎn xiàng zhóu shàng 	转向轴上	c=1 d=0.425283 t=31620
zhuǎn xì 	转系	c=1 d=0.900325 t=31620
zhuǎn yí 	转移	c=1 d=0.609571 t=31620
zhuǎn yǎn jiān 	转眼间	c=1 d=0.96079 t=31620
zhà liè 	炸裂	c=1 d=0.97531 t=31620
zhàn 	战	c=1 d=0.980199 t=31620
zhàn 	站	c=2 d=1.52674 t=31620
zhàn bǐ 	占比	c=1 d=0.955997 t=31620
zhàn chū lái 	站出来	c=2 d=0.752014 t=31620
zhàn diǎn 	站点	c=1 d=0.99005 t=31620
zhàn dòu 	战斗	c=1 d=0.704688 t=31620
zhàn jiāng 	湛江	c=1 d=0.582748 t=31620
zhàn lüè 	战略	c=1 d=0.946485 t=31620
zhàn shì 	战士	c=1 d=0.932394 t=31620
zhàn wèi lái 	战未来	c=1 d=0.895834 t=31620
zhàn zhe 	站着	c=1 d=0.904837 t=31620
zhàn zhǎng 	站长	c=1 d=0.923117 t=31620
zhàn zài 	站在	c=2 d=1.49317 t=31620
zhàng 	障	c=1 d=0.941764 t=31620
zhàng hào 	账号	c=10 d=6.03571 t=31620
zhàng hù 	账户	c=4 d=2.55708 t=31620
zhàng ài 	障碍	c=1 d=0.36788 t=31620
zhàng ài wù 	障碍物	c=15 d=7.79136 t=31620
zhào huí 	召回	c=29 d=8.64273 t=31620
